,wavenumber,absorbance
1030,5510.38509,2e-05
1031,5508.45636,-0.00018
1032,5506.52763,7e-05
1033,5504.5989,0.00023
1034,5502.67017,-0.0001
1035,5500.74144,-0.00064
1036,5498.81271,-0.00088
1037,5496.88398,-0.00073
1038,5494.95524,-0.00045
1039,5493.02651,-0.00038
1040,5491.09778,-0.00053
1041,5489.16905,-0.00058
1042,5487.24032,-0.00044
1043,5485.31159,-0.00015
1044,5483.38286,0.00019
1045,5481.45413,0.00031
1046,5479.52539,8e-05
1047,5477.59666,-0.00029
1048,5475.66793,-0.00037
1049,5473.7392,-0.00028
1050,5471.81047,-0.00022
1051,5469.88174,-0.00011
1052,5467.95301,-8e-05
1053,5466.02428,-0.00031
1054,5464.09554,-0.00069
1055,5462.16681,-0.00089
1056,5460.23808,-0.00073
1057,5458.30935,-0.00035
1058,5456.38062,-0.00013
1059,5454.45189,-0.00033
1060,5452.52316,-0.0007
1061,5450.59443,-0.00099
1062,5448.6657,-0.00119
1063,5446.73696,-0.00124
1064,5444.80823,-0.00124
1065,5442.8795,-0.00124
1066,5440.95077,-0.00099
1067,5439.02204,-0.00075
1068,5437.09331,-0.0007
1069,5435.16458,-0.00063
1070,5433.23585,-0.00072
1071,5431.30711,-0.00119
1072,5429.37838,-0.00138
1073,5427.44965,-0.00086
1074,5425.52092,-5e-05
1075,5423.59219,0.00039
1076,5421.66346,0.00033
1077,5419.73473,5e-05
1078,5417.806,-0.00049
1079,5415.87726,-0.00113
1080,5413.94853,-0.00145
1081,5412.0198,-0.00136
1082,5410.09107,-0.0009
1083,5408.16234,-0.00034
1084,5406.23361,0.00011
1085,5404.30488,0.00032
1086,5402.37615,0.00028
1087,5400.44741,0.00013
1088,5398.51868,-8e-05
1089,5396.58995,-0.00038
1090,5394.66122,-0.00043
1091,5392.73249,-6e-05
1092,5390.80376,0.00021
1093,5388.87503,-5e-05
1094,5386.9463,-0.00038
1095,5385.01756,-0.00029
1096,5383.08883,-0.00015
1097,5381.1601,-0.00032
1098,5379.23137,-0.00068
1099,5377.30264,-0.00086
1100,5375.37391,-0.00068
1101,5373.44518,-0.00025
1102,5371.51645,1e-05
1103,5369.58772,-0.00013
1104,5367.65898,-0.00054
1105,5365.73025,-0.00091
1106,5363.80152,-0.00101
1107,5361.87279,-0.00084
1108,5359.94406,-0.00057
1109,5358.01533,-0.00055
1110,5356.0866,-0.00088
1111,5354.15787,-0.00111
1112,5352.22913,-0.00103
1113,5350.3004,-0.00089
1114,5348.37167,-0.00109
1115,5346.44294,-0.0014
1116,5344.51421,-0.00136
1117,5342.58548,-0.0014
1118,5340.65675,-0.00157
1119,5338.72802,-0.00143
1120,5336.79928,-0.00111
1121,5334.87055,-0.00096
1122,5332.94182,-0.00102
1123,5331.01309,-0.00127
1124,5329.08436,-0.00148
1125,5327.15563,-0.00144
1126,5325.2269,-0.0012
1127,5323.29817,-0.00069
1128,5321.36943,-0.00018
1129,5319.4407,-0.00012
1130,5317.51197,-0.00048
1131,5315.58324,-0.00075
1132,5313.65451,-0.00065
1133,5311.72578,-0.00047
1134,5309.79705,-0.00035
1135,5307.86832,-0.0001
1136,5305.93958,9e-05
1137,5304.01085,0.00013
1138,5302.08212,0.00013
1139,5300.15339,0.00027
1140,5298.22466,0.00067
1141,5296.29593,0.00116
1142,5294.3672,0.00136
1143,5292.43847,0.00116
1144,5290.50974,0.0009
1145,5288.581,0.00074
1146,5286.65227,0.00079
1147,5284.72354,0.001
1148,5282.79481,0.00121
1149,5280.86608,0.00142
1150,5278.93735,0.0018
1151,5277.00862,0.00231
1152,5275.07989,0.00256
1153,5273.15115,0.00253
1154,5271.22242,0.00258
1155,5269.29369,0.00263
1156,5267.36496,0.00243
1157,5265.43623,0.00221
1158,5263.5075,0.00222
1159,5261.57877,0.00248
1160,5259.65004,0.00286
1161,5257.7213,0.00299
1162,5255.79257,0.00307
1163,5253.86384,0.00331
1164,5251.93511,0.00331
1165,5250.00638,0.003
1166,5248.07765,0.00283
1167,5246.14892,0.00312
1168,5244.22019,0.00384
1169,5242.29145,0.00456
1170,5240.36272,0.00507
1171,5238.43399,0.00524
1172,5236.50526,0.00503
1173,5234.57653,0.00471
1174,5232.6478,0.00457
1175,5230.71907,0.00454
1176,5228.79034,0.00432
1177,5226.8616,0.00424
1178,5224.93287,0.00458
1179,5223.00414,0.00499
1180,5221.07541,0.00525
1181,5219.14668,0.00538
1182,5217.21795,0.00543
1183,5215.28922,0.00547
1184,5213.36049,0.00559
1185,5211.43176,0.00548
1186,5209.50302,0.00499
1187,5207.57429,0.00465
1188,5205.64556,0.0048
1189,5203.71683,0.00513
1190,5201.7881,0.00544
1191,5199.85937,0.00557
1192,5197.93064,0.00556
1193,5196.00191,0.00557
1194,5194.07317,0.00559
1195,5192.14444,0.00554
1196,5190.21571,0.00543
1197,5188.28698,0.00518
1198,5186.35825,0.00482
1199,5184.42952,0.00461
1200,5182.50079,0.00471
1201,5180.57206,0.00499
1202,5178.64332,0.0052
1203,5176.71459,0.00541
1204,5174.78586,0.00558
1205,5172.85713,0.00552
1206,5170.9284,0.00536
1207,5168.99967,0.00534
1208,5167.07094,0.0054
1209,5165.14221,0.00531
1210,5163.21347,0.00508
1211,5161.28474,0.00494
1212,5159.35601,0.00506
1213,5157.42728,0.0053
1214,5155.49855,0.00523
1215,5153.56982,0.0048
1216,5151.64109,0.00464
1217,5149.71236,0.00481
1218,5147.78362,0.00479
1219,5145.85489,0.00454
1220,5143.92616,0.00444
1221,5141.99743,0.00455
1222,5140.0687,0.0046
1223,5138.13997,0.00441
1224,5136.21124,0.00423
1225,5134.28251,0.00429
1226,5132.35378,0.00433
1227,5130.42504,0.00419
1228,5128.49631,0.00405
1229,5126.56758,0.00398
1230,5124.63885,0.00394
1231,5122.71012,0.00397
1232,5120.78139,0.00399
1233,5118.85266,0.00391
1234,5116.92393,0.00378
1235,5114.99519,0.00368
1236,5113.06646,0.00354
1237,5111.13773,0.00335
1238,5109.209,0.0032
1239,5107.28027,0.00313
1240,5105.35154,0.00309
1241,5103.42281,0.00319
1242,5101.49408,0.00344
1243,5099.56534,0.00355
1244,5097.63661,0.00333
1245,5095.70788,0.00288
1246,5093.77915,0.00248
1247,5091.85042,0.00232
1248,5089.92169,0.00233
1249,5087.99296,0.00239
1250,5086.06423,0.00249
1251,5084.13549,0.00255
1252,5082.20676,0.00247
1253,5080.27803,0.00237
1254,5078.3493,0.00233
1255,5076.42057,0.00232
1256,5074.49184,0.00233
1257,5072.56311,0.00227
1258,5070.63438,0.00214
1259,5068.70564,0.00211
1260,5066.77691,0.00211
1261,5064.84818,0.00198
1262,5062.91945,0.00184
1263,5060.99072,0.00185
1264,5059.06199,0.00178
1265,5057.13326,0.00163
1266,5055.20453,0.00163
1267,5053.2758,0.00159
1268,5051.34706,0.00143
1269,5049.41833,0.00135
1270,5047.4896,0.00149
1271,5045.56087,0.00169
1272,5043.63214,0.00174
1273,5041.70341,0.00157
1274,5039.77468,0.00134
1275,5037.84595,0.0012
1276,5035.91721,0.00109
1277,5033.98848,0.00098
1278,5032.05975,0.00106
1279,5030.13102,0.00125
1280,5028.20229,0.00126
1281,5026.27356,0.00111
1282,5024.34483,0.00102
1283,5022.4161,0.00097
1284,5020.48736,0.00097
1285,5018.55863,0.00113
1286,5016.6299,0.00115
1287,5014.70117,0.00092
1288,5012.77244,0.00079
1289,5010.84371,0.00081
1290,5008.91498,0.00075
1291,5006.98625,0.00074
1292,5005.05751,0.00089
1293,5003.12878,0.00105
1294,5001.20005,0.00116
1295,4999.27132,0.00117
1296,4997.34259,0.00105
1297,4995.41386,0.00079
1298,4993.48513,0.00047
1299,4991.5564,0.00041
1300,4989.62766,0.00058
1301,4987.69893,0.00058
1302,4985.7702,0.00053
1303,4983.84147,0.00074
1304,4981.91274,0.00092
1305,4979.98401,0.0007
1306,4978.05528,0.00031
1307,4976.12655,4e-05
1308,4974.19782,-7e-05
1309,4972.26908,-8e-05
1310,4970.34035,1e-05
1311,4968.41162,0.00023
1312,4966.48289,0.00051
1313,4964.55416,0.00083
1314,4962.62543,0.00111
1315,4960.6967,0.00107
1316,4958.76797,0.00083
1317,4956.83923,0.00072
1318,4954.9105,0.00056
1319,4952.98177,0.00028
1320,4951.05304,0.00023
1321,4949.12431,0.00038
1322,4947.19558,0.00034
1323,4945.26685,0.00028
1324,4943.33812,0.0005
1325,4941.40938,0.00068
1326,4939.48065,0.00045
1327,4937.55192,0.00017
1328,4935.62319,0.00029
1329,4933.69446,0.00064
1330,4931.76573,0.0008
1331,4929.837,0.00065
1332,4927.90827,0.00044
1333,4925.97953,0.00037
1334,4924.0508,0.00046
1335,4922.12207,0.00055
1336,4920.19334,0.00051
1337,4918.26461,0.0004
1338,4916.33588,0.0003
1339,4914.40715,0.00024
1340,4912.47842,0.00045
1341,4910.54968,0.00074
1342,4908.62095,0.00067
1343,4906.69222,0.00039
1344,4904.76349,0.00025
1345,4902.83476,0.00019
1346,4900.90603,0.00016
1347,4898.9773,0.00013
1348,4897.04857,4e-05
1349,4895.11984,1e-05
1350,4893.1911,0.00018
1351,4891.26237,0.00036
1352,4889.33364,0.00029
1353,4887.40491,0.00018
1354,4885.47618,0.00023
1355,4883.54745,0.00024
1356,4881.61872,0.00013
1357,4879.68999,0.00012
1358,4877.76125,0.00011
1359,4875.83252,-1e-05
1360,4873.90379,-8e-05
1361,4871.97506,0.00012
1362,4870.04633,0.00048
1363,4868.1176,0.00068
1364,4866.18887,0.00053
1365,4864.26014,0.00023
1366,4862.3314,6e-05
1367,4860.40267,0.0
1368,4858.47394,9e-05
1369,4856.54521,0.00033
1370,4854.61648,0.0005
1371,4852.68775,0.00053
1372,4850.75902,0.00053
1373,4848.83029,0.00051
1374,4846.90155,0.00035
1375,4844.97282,0.00029
1376,4843.04409,0.00048
1377,4841.11536,0.00066
1378,4839.18663,0.00055
1379,4837.2579,0.00025
1380,4835.32917,0.0001
1381,4833.40044,0.00018
1382,4831.4717,0.00039
1383,4829.54297,0.00061
1384,4827.61424,0.00077
1385,4825.68551,0.00081
1386,4823.75678,0.00071
1387,4821.82805,0.00049
1388,4819.89932,0.00024
1389,4817.97059,0.00022
1390,4816.04186,0.00048
1391,4814.11312,0.00059
1392,4812.18439,0.00028
1393,4810.25566,-5e-05
1394,4808.32693,-3e-05
1395,4806.3982,0.00012
1396,4804.46947,0.00021
1397,4802.54074,0.00024
1398,4800.61201,0.00027
1399,4798.68327,0.00034
1400,4796.75454,0.00043
1401,4794.82581,0.00051
1402,4792.89708,0.00061
1403,4790.96835,0.00065
1404,4789.03962,0.00058
1405,4787.11089,0.00051
1406,4785.18216,0.00063
1407,4783.25342,0.00089
1408,4781.32469,0.00105
1409,4779.39596,0.00098
1410,4777.46723,0.00076
1411,4775.5385,0.00058
1412,4773.60977,0.0005
1413,4771.68104,0.00037
1414,4769.75231,0.00025
1415,4767.82357,0.00029
1416,4765.89484,0.00034
1417,4763.96611,0.0004
1418,4762.03738,0.0006
1419,4760.10865,0.00069
1420,4758.17992,0.0005
1421,4756.25119,0.00024
1422,4754.32246,9e-05
1423,4752.39372,2e-05
1424,4750.46499,1e-05
1425,4748.53626,6e-05
1426,4746.60753,8e-05
1427,4744.6788,4e-05
1428,4742.75007,-7e-05
1429,4740.82134,-0.00024
1430,4738.89261,-0.00027
1431,4736.96388,-0.00021
1432,4735.03514,-0.0002
1433,4733.10641,-0.00014
1434,4731.17768,-7e-05
1435,4729.24895,-0.00025
1436,4727.32022,-0.00054
1437,4725.39149,-0.00067
1438,4723.46276,-0.00064
1439,4721.53403,-0.00049
1440,4719.60529,-0.00032
1441,4717.67656,-0.00027
1442,4715.74783,-0.00029
1443,4713.8191,-0.00022
1444,4711.89037,-9e-05
1445,4709.96164,-7e-05
1446,4708.03291,-0.00022
1447,4706.10418,-0.00032
1448,4704.17544,-0.00017
1449,4702.24671,8e-05
1450,4700.31798,0.00028
1451,4698.38925,0.00043
1452,4696.46052,0.00044
1453,4694.53179,0.00031
1454,4692.60306,0.00022
1455,4690.67433,0.00013
1456,4688.74559,-5e-05
1457,4686.81686,-0.00014
1458,4684.88813,-0.00011
1459,4682.9594,-7e-05
1460,4681.03067,-6e-05
1461,4679.10194,-5e-05
1462,4677.17321,7e-05
1463,4675.24448,0.00026
1464,4673.31574,0.00034
1465,4671.38701,0.00032
1466,4669.45828,0.00026
1467,4667.52955,0.00014
1468,4665.60082,-2e-05
1469,4663.67209,-6e-05
1470,4661.74336,0.0001
1471,4659.81463,0.00034
1472,4657.8859,0.00036
1473,4655.95716,0.00023
1474,4654.02843,0.00024
1475,4652.0997,0.00031
1476,4650.17097,0.0003
1477,4648.24224,0.00028
1478,4646.31351,0.00027
1479,4644.38478,0.00024
1480,4642.45605,0.00014
1481,4640.52731,-1e-05
1482,4638.59858,-8e-05
1483,4636.66985,-1e-05
1484,4634.74112,7e-05
1485,4632.81239,0.0001
1486,4630.88366,0.00013
1487,4628.95493,0.00014
1488,4627.0262,0.0001
1489,4625.09746,9e-05
1490,4623.16873,0.00021
1491,4621.24,0.00043
1492,4619.31127,0.00053
1493,4617.38254,0.00047
1494,4615.45381,0.00037
1495,4613.52508,0.00037
1496,4611.59635,0.00047
1497,4609.66761,0.00055
1498,4607.73888,0.00058
1499,4605.81015,0.00065
1500,4603.88142,0.00068
1501,4601.95269,0.00052
1502,4600.02396,0.00033
1503,4598.09523,0.00027
1504,4596.1665,0.00024
1505,4594.23776,0.00022
1506,4592.30903,0.00028
1507,4590.3803,0.00032
1508,4588.45157,0.00031
1509,4586.52284,0.00029
1510,4584.59411,0.00029
1511,4582.66538,0.00034
1512,4580.73665,0.00034
1513,4578.80792,0.00025
1514,4576.87918,0.00026
1515,4574.95045,0.00043
1516,4573.02172,0.00043
1517,4571.09299,0.00025
1518,4569.16426,0.0002
1519,4567.23553,0.00031
1520,4565.3068,0.00046
1521,4563.37807,0.00055
1522,4561.44933,0.00039
1523,4559.5206,4e-05
1524,4557.59187,-0.00013
1525,4555.66314,4e-05
1526,4553.73441,0.00033
1527,4551.80568,0.00044
1528,4549.87695,0.0004
1529,4547.94822,0.00036
1530,4546.01948,0.00035
1531,4544.09075,0.00029
1532,4542.16202,0.00016
1533,4540.23329,-2e-05
1534,4538.30456,-0.0002
1535,4536.37583,-0.0003
1536,4534.4471,-0.00027
1537,4532.51837,-0.00015
1538,4530.58963,1e-05
1539,4528.6609,0.00017
1540,4526.73217,0.00029
1541,4524.80344,0.00021
1542,4522.87471,1e-05
1543,4520.94598,-9e-05
1544,4519.01725,-2e-05
1545,4517.08852,0.00021
1546,4515.15978,0.00041
1547,4513.23105,0.00045
1548,4511.30232,0.0004
1549,4509.37359,0.00028
1550,4507.44486,7e-05
1551,4505.51613,-0.00015
1552,4503.5874,-0.00028
1553,4501.65867,-0.00027
1554,4499.72994,-0.0002
1555,4497.8012,-0.00028
1556,4495.87247,-0.00053
1557,4493.94374,-0.00071
1558,4492.01501,-0.0007
1559,4490.08628,-0.00055
1560,4488.15755,-0.00042
1561,4486.22882,-0.00046
1562,4484.30009,-0.00057
1563,4482.37135,-0.00064
1564,4480.44262,-0.0006
1565,4478.51389,-0.00053
1566,4476.58516,-0.00052
1567,4474.65643,-0.00056
1568,4472.7277,-0.00058
1569,4470.79897,-0.00056
1570,4468.87024,-0.00059
1571,4466.9415,-0.00067
1572,4465.01277,-0.00078
1573,4463.08404,-0.00083
1574,4461.15531,-0.00074
1575,4459.22658,-0.00055
1576,4457.29785,-0.00044
1577,4455.36912,-0.00046
1578,4453.44039,-0.0005
1579,4451.51165,-0.00045
1580,4449.58292,-0.00039
1581,4447.65419,-0.00037
1582,4445.72546,-0.00038
1583,4443.79673,-0.0004
1584,4441.868,-0.00041
1585,4439.93927,-0.00032
1586,4438.01054,-0.00014
1587,4436.0818,-2e-05
1588,4434.15307,-5e-05
1589,4432.22434,-0.00012
1590,4430.29561,-0.00014
1591,4428.36688,-0.00013
1592,4426.43815,-0.00012
1593,4424.50942,-9e-05
1594,4422.58069,-2e-05
1595,4420.65196,0.0
1596,4418.72322,4e-05
1597,4416.79449,0.00019
1598,4414.86576,0.00033
1599,4412.93703,0.00039
1600,4411.0083,0.0004
1601,4409.07957,0.00034
1602,4407.15084,0.00025
1603,4405.22211,0.00026
1604,4403.29337,0.00033
1605,4401.36464,0.00033
1606,4399.43591,0.00034
1607,4397.50718,0.00046
1608,4395.57845,0.00055
1609,4393.64972,0.00058
1610,4391.72099,0.00065
1611,4389.79226,0.00071
1612,4387.86352,0.00065
1613,4385.93479,0.00049
1614,4384.00606,0.00039
1615,4382.07733,0.00045
1616,4380.1486,0.00058
1617,4378.21987,0.0007
1618,4376.29114,0.00077
1619,4374.36241,0.00082
1620,4372.43367,0.00093
1621,4370.50494,0.001
1622,4368.57621,0.00095
1623,4366.64748,0.00088
1624,4364.71875,0.00097
1625,4362.79002,0.00106
1626,4360.86129,0.00095
1627,4358.93256,0.00076
1628,4357.00382,0.00071
1629,4355.07509,0.00079
1630,4353.14636,0.00086
1631,4351.21763,0.00085
1632,4349.2889,0.00084
1633,4347.36017,0.00079
1634,4345.43144,0.00071
1635,4343.50271,0.00074
1636,4341.57398,0.00081
1637,4339.64524,0.00076
1638,4337.71651,0.00067
1639,4335.78778,0.00066
1640,4333.85905,0.00074
1641,4331.93032,0.00071
1642,4330.00159,0.0005
1643,4328.07286,0.00025
1644,4326.14413,0.00021
1645,4324.21539,0.00031
1646,4322.28666,0.00028
1647,4320.35793,8e-05
1648,4318.4292,-8e-05
1649,4316.50047,-0.0001
1650,4314.57174,1e-05
1651,4312.64301,9e-05
1652,4310.71428,-1e-05
1653,4308.78554,-0.00027
1654,4306.85681,-0.00046
1655,4304.92808,-0.00043
1656,4302.99935,-0.00035
1657,4301.07062,-0.00033
1658,4299.14189,-0.00034
1659,4297.21316,-0.00032
1660,4295.28443,-0.00032
1661,4293.35569,-0.00041
1662,4291.42696,-0.00047
1663,4289.49823,-0.00037
1664,4287.5695,-0.00029
1665,4285.64077,-0.00027
1666,4283.71204,-0.00026
1667,4281.78331,-0.00034
1668,4279.85458,-0.00043
1669,4277.92584,-0.00038
1670,4275.99711,-0.0003
1671,4274.06838,-0.00029
1672,4272.13965,-0.00029
1673,4270.21092,-0.00031
1674,4268.28219,-0.00032
1675,4266.35346,-0.00024
1676,4264.42473,-0.00022
1677,4262.496,-0.00032
1678,4260.56726,-0.00035
1679,4258.63853,-0.00025
1680,4256.7098,-0.00016
1681,4254.78107,-0.00019
1682,4252.85234,-0.00022
1683,4250.92361,-0.00019
1684,4248.99488,-0.0002
1685,4247.06615,-0.00033
1686,4245.13741,-0.00052
1687,4243.20868,-0.00067
1688,4241.27995,-0.00069
1689,4239.35122,-0.00056
1690,4237.42249,-0.00043
1691,4235.49376,-0.00044
1692,4233.56503,-0.00041
1693,4231.6363,-0.00031
1694,4229.70756,-0.00028
1695,4227.77883,-0.00025
1696,4225.8501,-0.00018
1697,4223.92137,-0.00021
1698,4221.99264,-0.00032
1699,4220.06391,-0.00032
1700,4218.13518,-0.0002
1701,4216.20645,-0.00013
1702,4214.27771,-0.00012
1703,4212.34898,-0.0001
1704,4210.42025,-6e-05
1705,4208.49152,-9e-05
1706,4206.56279,-0.00017
1707,4204.63406,-0.00023
1708,4202.70533,-0.00017
1709,4200.7766,1e-05
1710,4198.84786,0.00014
1711,4196.91913,0.00016
1712,4194.9904,9e-05
1713,4193.06167,-4e-05
1714,4191.13294,-0.00017
1715,4189.20421,-0.00027
1716,4187.27548,-0.00033
1717,4185.34675,-0.00034
1718,4183.41802,-0.00025
1719,4181.48928,-8e-05
1720,4179.56055,9e-05
1721,4177.63182,0.00013
1722,4175.70309,7e-05
1723,4173.77436,0.0
1724,4171.84563,-6e-05
1725,4169.9169,-0.00016
1726,4167.98817,-0.00026
1727,4166.05943,-0.00029
1728,4164.1307,-0.00024
1729,4162.20197,-0.00015
1730,4160.27324,-8e-05
1731,4158.34451,-5e-05
1732,4156.41578,-0.0
1733,4154.48705,-1e-05
1734,4152.55832,-0.00013
1735,4150.62958,-0.00025
1736,4148.70085,-0.00027
1737,4146.77212,-0.00024
1738,4144.84339,-0.00019
1739,4142.91466,-0.00014
1740,4140.98593,-0.00014
1741,4139.0572,-0.00022
1742,4137.12847,-0.00026
1743,4135.19973,-0.00016
1744,4133.271,-2e-05
1745,4131.34227,3e-05
1746,4129.41354,-3e-05
1747,4127.48481,-0.00014
1748,4125.55608,-0.00019
1749,4123.62735,-0.00017
1750,4121.69862,-0.0002
1751,4119.76988,-0.00022
1752,4117.84115,-0.0002
1753,4115.91242,-0.00024
1754,4113.98369,-0.00031
1755,4112.05496,-0.00026
1756,4110.12623,-0.00014
1757,4108.1975,-0.0002
1758,4106.26877,-0.00037
1759,4104.34004,-0.00038
1760,4102.4113,-0.00022
1761,4100.48257,-8e-05
1762,4098.55384,-3e-05
1763,4096.62511,-0.00012
1764,4094.69638,-0.00027
1765,4092.76765,-0.0003
1766,4090.83892,-0.00021
1767,4088.91019,-0.0001
1768,4086.98145,9e-05
1769,4085.05272,0.00021
1770,4083.12399,8e-05
1771,4081.19526,-0.00011
1772,4079.26653,-0.00012
1773,4077.3378,2e-05
1774,4075.40907,0.0002
1775,4073.48034,0.0003
1776,4071.5516,0.0003
1777,4069.62287,0.00034
1778,4067.69414,0.00045
1779,4065.76541,0.00048
1780,4063.83668,0.00032
1781,4061.90795,0.0001
1782,4059.97922,-1e-05
1783,4058.05049,6e-05
1784,4056.12175,0.00016
1785,4054.19302,0.00019
1786,4052.26429,0.00018
1787,4050.33556,0.00019
1788,4048.40683,0.00014
1789,4046.4781,-1e-05
1790,4044.54937,-5e-05
1791,4042.62064,0.00012
1792,4040.6919,0.00028
1793,4038.76317,0.00035
1794,4036.83444,0.00045
1795,4034.90571,0.00051
1796,4032.97698,0.00047
1797,4031.04825,0.00046
1798,4029.11952,0.00045
1799,4027.19079,0.00032
1800,4025.26206,0.00024
1801,4023.33332,0.00033
1802,4021.40459,0.00035
1803,4019.47586,0.00028
1804,4017.54713,0.00029
1805,4015.6184,0.00034
1806,4013.68967,0.00031
1807,4011.76094,0.00014
1808,4009.83221,-4e-05
1809,4007.90347,3e-05
1810,4005.97474,0.00032
1811,4004.04601,0.00052
1812,4002.11728,0.00062
1813,4000.18855,0.00066
1814,3998.25982,0.00059
1815,3996.33109,0.00059
1816,3994.40236,0.00054
1817,3992.47362,0.00036
1818,3990.54489,0.00017
1819,3988.61616,5e-05
1820,3986.68743,-1e-05
1821,3984.7587,-8e-05
1822,3982.82997,-0.0001
1823,3980.90124,-0.00012
1824,3978.97251,-0.00014
1825,3977.04377,-0.0001
1826,3975.11504,-3e-05
1827,3973.18631,3e-05
1828,3971.25758,7e-05
1829,3969.32885,4e-05
1830,3967.40012,-5e-05
1831,3965.47139,-0.00011
1832,3963.54266,-4e-05
1833,3961.61392,-5e-05
1834,3959.68519,-0.0003
1835,3957.75646,-0.00056
1836,3955.82773,-0.0007
1837,3953.899,-0.00072
1838,3951.97027,-0.00065
1839,3950.04154,-0.00061
1840,3948.11281,-0.00076
1841,3946.18408,-0.00097
1842,3944.25534,-0.00092
1843,3942.32661,-0.00087
1844,3940.39788,-0.00107
1845,3938.46915,-0.00117
1846,3936.54042,-0.00126
1847,3934.61169,-0.00148
1848,3932.68296,-0.00168
1849,3930.75423,-0.00187
1850,3928.82549,-0.00198
1851,3926.89676,-0.00183
1852,3924.96803,-0.00166
1853,3923.0393,-0.0019
1854,3921.11057,-0.00231
1855,3919.18184,-0.00248
1856,3917.25311,-0.00249
1857,3915.32438,-0.00262
1858,3913.39564,-0.00283
1859,3911.46691,-0.00298
1860,3909.53818,-0.00314
1861,3907.60945,-0.00316
1862,3905.68072,-0.00299
1863,3903.75199,-0.00308
1864,3901.82326,-0.00335
1865,3899.89453,-0.0034
1866,3897.96579,-0.00374
1867,3896.03706,-0.00431
1868,3894.10833,-0.00433
1869,3892.1796,-0.00388
1870,3890.25087,-0.0041
1871,3888.32214,-0.00472
1872,3886.39341,-0.00481
1873,3884.46468,-0.00493
1874,3882.53594,-0.00504
1875,3880.60721,-0.00486
1876,3878.67848,-0.0052
1877,3876.74975,-0.0056
1878,3874.82102,-0.00552
1879,3872.89229,-0.00545
1880,3870.96356,-0.00528
1881,3869.03483,-0.00544
1882,3867.1061,-0.00596
1883,3865.17736,-0.00596
1884,3863.24863,-0.00594
1885,3861.3199,-0.00637
1886,3859.39117,-0.00683
1887,3857.46244,-0.00664
1888,3855.53371,-0.00529
1889,3853.60498,-0.00403
1890,3851.67625,-0.00493
1891,3849.74751,-0.00656
1892,3847.81878,-0.00724
1893,3845.89005,-0.00707
1894,3843.96132,-0.0068
1895,3842.03259,-0.00678
1896,3840.10386,-0.00659
1897,3838.17513,-0.00627
1898,3836.2464,-0.00635
1899,3834.31766,-0.0066
1900,3832.38893,-0.00659
1901,3830.4602,-0.0066
1902,3828.53147,-0.00662
1903,3826.60274,-0.00662
1904,3824.67401,-0.0067
1905,3822.74528,-0.00623
1906,3820.81655,-0.00592
1907,3818.88781,-0.0064
1908,3816.95908,-0.00622
1909,3815.03035,-0.00585
1910,3813.10162,-0.00611
1911,3811.17289,-0.0062
1912,3809.24416,-0.00569
1913,3807.31543,-0.00515
1914,3805.3867,-0.00544
1915,3803.45796,-0.00545
1916,3801.52923,-0.00478
1917,3799.6005,-0.00473
1918,3797.67177,-0.00477
1919,3795.74304,-0.00452
1920,3793.81431,-0.0044
1921,3791.88558,-0.00426
1922,3789.95685,-0.00409
1923,3788.02812,-0.00392
1924,3786.09938,-0.00362
1925,3784.17065,-0.00341
1926,3782.24192,-0.00328
1927,3780.31319,-0.00298
1928,3778.38446,-0.00283
1929,3776.45573,-0.00296
1930,3774.527,-0.00302
1931,3772.59827,-0.0029
1932,3770.66953,-0.00271
1933,3768.7408,-0.00284
1934,3766.81207,-0.00303
1935,3764.88334,-0.00308
1936,3762.95461,-0.00312
1937,3761.02588,-0.00284
1938,3759.09715,-0.00252
1939,3757.16842,-0.0026
1940,3755.23968,-0.00262
1941,3753.31095,-0.00201
1942,3751.38222,-0.00126
1943,3749.45349,-0.00144
1944,3747.52476,-0.0019
1945,3745.59603,-0.00101
1946,3743.6673,-1e-05
1947,3741.73857,-0.00021
1948,3739.80983,-0.00022
1949,3737.8811,0.00071
1950,3735.95237,0.00203
1951,3734.02364,0.00305
1952,3732.09491,0.00375
1953,3730.16618,0.0042
1954,3728.23745,0.00483
1955,3726.30872,0.00589
1956,3724.37998,0.00715
1957,3722.45125,0.00855
1958,3720.52252,0.00991
1959,3718.59379,0.01111
1960,3716.66506,0.01231
1961,3714.73633,0.01395
1962,3712.8076,0.01626
1963,3710.87887,0.01843
1964,3708.95014,0.01986
1965,3707.0214,0.02114
1966,3705.09267,0.02294
1967,3703.16394,0.02536
1968,3701.23521,0.02775
1969,3699.30648,0.02969
1970,3697.37775,0.03161
1971,3695.44902,0.03364
1972,3693.52029,0.03579
1973,3691.59155,0.0384
1974,3689.66282,0.04147
1975,3687.73409,0.04418
1976,3685.80536,0.04627
1977,3683.87663,0.04858
1978,3681.9479,0.05138
1979,3680.01917,0.05438
1980,3678.09044,0.05786
1981,3676.1617,0.06205
1982,3674.23297,0.06524
1983,3672.30424,0.06788
1984,3670.37551,0.0718
1985,3668.44678,0.07556
1986,3666.51805,0.07832
1987,3664.58932,0.08113
1988,3662.66059,0.08434
1989,3660.73185,0.08752
1990,3658.80312,0.09074
1991,3656.87439,0.0941
1992,3654.94566,0.09676
1993,3653.01693,0.09912
1994,3651.0882,0.10235
1995,3649.15947,0.1059
1996,3647.23074,0.10876
1997,3645.302,0.11097
1998,3643.37327,0.11331
1999,3641.44454,0.11599
